date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-08-16,32.64,Transportation,Car Payment,Gas fill-up,Lyft,expense,8
2024-08-20,22.02,Entertainment,Streaming,Subscription,PlayStation Store,expense,8
2024-08-20,13.933993437788203,Shopping,Personal Care,Retail shopping,Target,expense,8
2024-08-21,1445.02,Housing,HOA Fees,Mortgage payment,Wells Fargo,expense,8
2024-08-21,22.91,Bank Fee,Bank Fee,Strategy risk issue field.,Welch PLC,expense,8
2024-08-23,26.45,Food & Dining,Fast Food,Lunch,Safeway,expense,8
2024-08-24,42.84,Subscription,Subscription,Hotel travel.,Hansen Group,expense,8
2024-08-24,34.34,Other,Other,Edge prove key.,Williams PLC,expense,8
2024-08-24,25.76,Subscription,Subscription,Rule both industry choose.,"Martinez, Leon and Lopez",expense,8
2024-08-25,17.29,Bank Fee,Bank Fee,Fish growth discussion.,Silva-Gaines,expense,8
2024-08-29,43.9584316787366,Shopping,Clothing,Personal items,Target,expense,8
2024-08-29,31.86,Other,Other,Need final huge claim relate.,Wilson LLC,expense,8
2024-08-30,40.6280541262982,Shopping,Personal Care,Retail shopping,Best Buy,expense,8
2024-08-31,14.31,Transportation,Gas,Parking fee,Chevron,expense,8
2024-08-31,181.75,Utilities,Internet,Internet bill,AT&T,expense,8
2024-08-31,47.77369178670241,Shopping,Electronics,Retail shopping,Walgreens,expense,8
2024-08-31,15.733162920139977,Shopping,Books,Online purchase,CVS,expense,8
2024-09-01,3874.77,Salary,Salary,Monthly salary payment,Finance Inc,income,8
2024-09-01,41.89,Food & Dining,Delivery,Grocery shopping,DoorDash,expense,8
2024-09-01,129.18,Healthcare,Insurance Premium,Insurance,Kaiser Permanente,expense,8
2024-09-02,43.58,Food & Dining,Coffee,Lunch,Starbucks,expense,8
2024-09-03,27.71,Entertainment,Gaming,Concert,PlayStation Store,expense,8
2024-09-04,48.86,Other,Other,Suggest learn my.,Wilson LLC,expense,8
2024-09-05,37.29767657385982,Shopping,Personal Care,Personal items,Best Buy,expense,8
2024-09-05,42.04442159112833,Shopping,Electronics,Personal items,Best Buy,expense,8
2024-09-06,23.22,Entertainment,Movies,Movie tickets,PlayStation Store,expense,8
2024-09-08,28.16146842234301,Shopping,Books,Personal items,CVS,expense,8
2024-09-08,19.88,ATM Fee,ATM Fee,Everybody attorney green.,Garner and Sons,expense,8
2024-09-10,46.52,Bank Fee,Bank Fee,Rise bit follow son.,"Graves, Randolph and Vaughn",expense,8
2024-09-11,195.38,Utilities,Electric,Phone bill,Comcast,expense,8
2024-09-11,48.6,Other,Other,Share PM cultural blood.,Robinson PLC,expense,8
2024-09-12,1426.53,Housing,Property Tax,Rent payment,Home Depot,expense,8
2024-09-12,23.27436266531656,Shopping,Clothing,Retail shopping,Target,expense,8
2024-09-15,3723.76,Salary,Salary,Monthly salary payment,Healthcare LLC,income,8
2024-09-15,1479.89,Housing,HOA Fees,Property maintenance,Wells Fargo,expense,8
2024-09-17,44.56,ATM Fee,ATM Fee,Court likely.,Simmons LLC,expense,8
2024-09-18,59.29,Transportation,Gas,Gas fill-up,Honda Finance,expense,8
2024-09-18,181.38,Healthcare,Dental,Prescription,Dental Associates,expense,8
2024-09-18,26.33,Subscription,Subscription,Character film seat herself itself.,Washington-White,expense,8
2024-09-18,11.56,ATM Fee,ATM Fee,Anyone whom including task.,Bush-Branch,expense,8
2024-09-19,22.83,Transportation,Public Transit,Parking fee,Honda Finance,expense,8
2024-09-22,27.3,Food & Dining,Fast Food,Coffee,Uber Eats,expense,8
2024-09-22,40.360092714033044,Shopping,Clothing,Personal items,Best Buy,expense,8
2024-09-22,24.12928717111492,Shopping,Books,Online purchase,Walgreens,expense,8
2024-09-22,46.7,ATM Fee,ATM Fee,No clearly exactly.,"Gibson, Gutierrez and Ramirez",expense,8
2024-09-24,210.17,Utilities,Gas,Phone bill,PG&E,expense,8
2024-09-25,49.92,ATM Fee,ATM Fee,Pretty Republican.,Williams Ltd,expense,8
2024-09-27,37.13,Transportation,Gas,Parking fee,Lyft,expense,8
2024-09-27,18.8,Entertainment,Gaming,Concert,AMC Theaters,expense,8
2024-09-28,38.12,Subscription,Subscription,Attention room similar.,Bean-Garcia,expense,8
2024-09-29,5.22,ATM Fee,ATM Fee,Assume bank.,Brady LLC,expense,8
2024-09-30,51.88,Transportation,Public Transit,Parking fee,Metro,expense,8
2024-10-01,3738.63,Salary,Salary,Monthly salary payment,Tech Corp,income,8
2024-10-01,25.73,Transportation,Parking,Parking fee,Lyft,expense,8
2024-10-02,40.61,Food & Dining,Restaurants,Dinner,Chipotle,expense,8
2024-10-03,23.07,Food & Dining,Groceries,Dinner,Starbucks,expense,8
2024-10-03,7.46,ATM Fee,ATM Fee,Scene tax final executive.,Mcintyre LLC,expense,8
2024-10-04,13.74,Subscription,Subscription,Whether current far morning both.,"Cardenas, Taylor and Garcia",expense,8
2024-10-06,21.01,Entertainment,Sports,Subscription,PlayStation Store,expense,8
2024-10-06,19.95,Bank Fee,Bank Fee,Anyone continue particular worker.,Reynolds-Washington,expense,8
2024-10-08,44.48,Transportation,Public Transit,Gas fill-up,Lyft,expense,8
2024-10-12,5.99,Entertainment,Movies,Concert,Spotify,expense,8
2024-10-12,26.63,Entertainment,Gaming,Concert,PlayStation Store,expense,8
2024-10-12,23.39,Bank Fee,Bank Fee,Source hand during business.,Fox PLC,expense,8
2024-10-13,39.36,ATM Fee,ATM Fee,Gas start.,Fleming Inc,expense,8
2024-10-13,7.87,Subscription,Subscription,Evening common tell fund public.,"Rose, Foley and Riley",expense,8
2024-10-14,44.66,Subscription,Subscription,These box computer.,Reid-Spencer,expense,8
2024-10-15,3818.72,Salary,Salary,Monthly salary payment,Finance Inc,income,8
2024-10-15,1169.06,Freelance,Freelance,Freelance project payment,Client A,income,8
2024-10-15,31.49,Transportation,Car Payment,Car payment,Lyft,expense,8
2024-10-16,44.4,Shopping,Clothing,Online purchase,Walgreens,expense,8
2024-10-16,34.65,Shopping,Home Goods,Online purchase,Macys,expense,8
2024-10-17,17.63,Entertainment,Gaming,Concert,Netflix,expense,8
2024-10-17,30.08,Shopping,Personal Care,Online purchase,Amazon,expense,8
2024-10-18,45.79,Other,Other,Face financial.,Acevedo LLC,expense,8
2024-10-19,142.8,Utilities,Electric,Phone bill,Comcast,expense,8
2024-10-20,160.72,Healthcare,Doctor Visit,Insurance,Kaiser Permanente,expense,8
2024-10-21,28.85,Transportation,Uber/Lyft,Car payment,Shell,expense,8
2024-10-22,17.2,Food & Dining,Fast Food,Dinner,Starbucks,expense,8
2024-10-23,29.13,Shopping,Personal Care,Online purchase,Macys,expense,8
2024-10-24,1477.62,Housing,Mortgage,Mortgage payment,Property Manager,expense,8
2024-10-24,45.0,Transportation,Uber/Lyft,Gas fill-up,Chevron,expense,8
2024-10-25,10.13,Food & Dining,Groceries,Dinner,Whole Foods,expense,8
2024-10-25,35.82,Other,Other,Financial social.,"Moore, Brown and Potts",expense,8
2024-10-26,41.78,Bank Fee,Bank Fee,Law certain someone gun ago.,"Jordan, Christian and Jackson",expense,8
2024-10-27,167.26,Utilities,Water,Phone bill,Verizon,expense,8
2024-10-27,6.53,Entertainment,Streaming,Movie tickets,PlayStation Store,expense,8
2024-10-27,12.23,Shopping,Electronics,Personal items,Amazon,expense,8
2024-10-28,1521.67,Housing,Mortgage,Rent payment,Property Manager,expense,8
2024-10-29,194.12,Healthcare,Doctor Visit,Doctor visit,Dental Associates,expense,8
2024-10-29,24.75,Other,Other,Skin consumer challenge.,Foster Inc,expense,8
2024-10-30,151.06,Utilities,Phone,Internet bill,PG&E,expense,8
2024-10-30,33.1,ATM Fee,ATM Fee,Cold face.,Carter LLC,expense,8
2024-10-31,40.35,Food & Dining,Restaurants,Grocery shopping,Uber Eats,expense,8
2024-10-31,14.11,Entertainment,Gaming,Concert,Steam,expense,8
2024-11-01,3628.4,Salary,Salary,Monthly salary payment,Finance Inc,income,8
2024-11-01,40.51,Transportation,Parking,Car payment,Shell,expense,8
2024-11-02,19.926177678235167,Food & Dining,Groceries,Dinner,Starbucks,expense,8
2024-11-02,247.56,Utilities,Water,Electric bill,Verizon,expense,8
2024-11-02,10.48,Other,Other,Action office.,"Perez, Williamson and Collins",expense,8
2024-11-04,52.36643890550245,Shopping,Electronics,Personal items,Macys,expense,8
2024-11-06,32.63,Other,Other,Produce far health.,"Oconnell, Ramirez and Bowers",expense,8
2024-11-07,27.842180968202292,Food & Dining,Restaurants,Dinner,McDonalds,expense,8
2024-11-07,45.91,Subscription,Subscription,Term charge knowledge activity reveal.,Curry Group,expense,8
2024-11-08,21.06319457186252,Food & Dining,Delivery,Dinner,DoorDash,expense,8
2024-11-08,40.35667663453515,Food & Dining,Delivery,Grocery shopping,Whole Foods,expense,8
2024-11-08,74.93050857687285,Shopping,Clothing,Online purchase,Best Buy,expense,8
2024-11-08,26.28,Other,Other,Toward blue we crime.,"Roberts, Thompson and Garcia",expense,8
2024-11-09,20.84,Subscription,Subscription,Fear health manager.,"Chen, Jones and Douglas",expense,8
2024-11-12,6.43,Entertainment,Gaming,Movie tickets,Steam,expense,8
2024-11-13,15.7,Transportation,Car Payment,Car payment,Chevron,expense,8
2024-11-13,13.99,Other,Other,Animal keep institution sell before.,"Nichols, Woods and Riley",expense,8
2024-11-15,3837.41,Salary,Salary,Monthly salary payment,Tech Corp,income,8
2024-11-15,248.5,Utilities,Water,Phone bill,Water Company,expense,8
2024-11-15,29.56,ATM Fee,ATM Fee,Clear special rule church.,Roach Ltd,expense,8
2024-11-16,22.77,ATM Fee,ATM Fee,Group candidate top win.,"Dixon, Armstrong and Griffin",expense,8
2024-11-17,7.18,Entertainment,Streaming,Concert,Netflix,expense,8
2024-11-17,35.942034335435444,Shopping,Books,Personal items,Target,expense,8
2024-11-20,20.631171094351576,Food & Dining,Groceries,Grocery shopping,McDonalds,expense,8
2024-11-22,45.83,Transportation,Gas,Gas fill-up,Chevron,expense,8
2024-11-23,44.47182192070494,Shopping,Home Goods,Retail shopping,Macys,expense,8
2024-11-24,23.94,Entertainment,Sports,Subscription,Spotify,expense,8
2024-11-25,212.53,Utilities,Internet,Phone bill,Comcast,expense,8
2024-11-25,25.54,Entertainment,Music,Movie tickets,AMC Theaters,expense,8
2024-11-25,24.88,Subscription,Subscription,Which pass late expert answer.,"Coleman, Wells and Williams",expense,8
2024-11-26,141.88,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,8
2024-11-27,65.11600366129491,Food & Dining,Fast Food,Lunch,DoorDash,expense,8
2024-11-27,33.45,Subscription,Subscription,Whom shoulder sell heavy.,Jackson and Sons,expense,8
2024-11-27,26.27,Bank Fee,Bank Fee,Course interview.,Evans-Hunter,expense,8
2024-11-29,1521.57,Housing,Property Tax,Rent payment,Landlord,expense,8
2024-11-30,17.06,Entertainment,Music,Concert,Spotify,expense,8
2024-12-01,3666.18,Salary,Salary,Monthly salary payment,Tech Corp,income,8
2024-12-01,1347.38,Freelance,Freelance,Freelance project payment,Client A,income,8
2024-12-02,59.91,Transportation,Gas,Gas fill-up,Metro,expense,8
2024-12-03,25.41,Transportation,Uber/Lyft,Gas fill-up,Chevron,expense,8
2024-12-04,1456.99,Housing,Property Tax,Mortgage payment,Home Depot,expense,8
2024-12-04,45.36,Subscription,Subscription,Phone mother line.,Hill PLC,expense,8
2024-12-05,121.57,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,8
2024-12-07,64.7,Transportation,Car Payment,Car payment,Shell,expense,8
2024-12-08,161.18,Utilities,Phone,Phone bill,Comcast,expense,8
2024-12-09,88.94720293291151,Food & Dining,Fast Food,Coffee,McDonalds,expense,8
2024-12-09,56.80717550857492,Food & Dining,Restaurants,Lunch,DoorDash,expense,8
2024-12-10,18.41,Entertainment,Music,Concert,Spotify,expense,8
2024-12-10,28.70892956672005,Shopping,Home Goods,Personal items,Best Buy,expense,8
2024-12-11,24.14,Entertainment,Sports,Subscription,Netflix,expense,8
2024-12-11,20.14,Entertainment,Music,Movie tickets,PlayStation Store,expense,8
2024-12-11,17.9237947032074,Shopping,Home Goods,Retail shopping,Target,expense,8
2024-12-13,20.36,Entertainment,Movies,Movie tickets,PlayStation Store,expense,8
2024-12-13,56.092795945939024,Shopping,Clothing,Personal items,Walgreens,expense,8
2024-12-14,25.511435113188274,Shopping,Electronics,Retail shopping,Best Buy,expense,8
2024-12-15,3743.22,Salary,Salary,Monthly salary payment,Tech Corp,income,8
2024-12-16,27.31,Transportation,Car Payment,Car payment,Chevron,expense,8
2024-12-19,13.42,ATM Fee,ATM Fee,Resource decision information.,Sanchez LLC,expense,8
2024-12-21,20.27,Entertainment,Sports,Subscription,Steam,expense,8
2024-12-22,15.876572821079009,Food & Dining,Delivery,Dinner,DoorDash,expense,8
2024-12-23,23.22,ATM Fee,ATM Fee,Party worry direction also claim.,Nunez-Burns,expense,8
2024-12-23,9.21,Bank Fee,Bank Fee,Expert maybe pressure.,"Morris, Green and Morrison",expense,8
2024-12-23,37.02,Subscription,Subscription,People personal physical cultural pass.,Williams Group,expense,8
2024-12-24,28.041910799540283,Food & Dining,Fast Food,Grocery shopping,Uber Eats,expense,8
2024-12-25,25.35,Entertainment,Music,Concert,Spotify,expense,8
2024-12-25,20.047743289185533,Shopping,Electronics,Online purchase,CVS,expense,8
2024-12-25,204.56,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,8
2024-12-26,142.04,Utilities,Phone,Electric bill,AT&T,expense,8
2024-12-26,114.44,Healthcare,Insurance Premium,Insurance,Dental Associates,expense,8
2024-12-27,696.1896251431635,Travel,Hotels,Hotel stay,Marriott,expense,8
2024-12-27,33.86,Bank Fee,Bank Fee,Rich do federal.,Garrett and Sons,expense,8
2024-12-28,49.651841341362314,Food & Dining,Restaurants,Dinner,Starbucks,expense,8
2024-12-29,65.51,Transportation,Uber/Lyft,Parking fee,Honda Finance,expense,8
2024-12-31,74.58656787792783,Food & Dining,Delivery,Coffee,DoorDash,expense,8
2024-12-31,6.87,Subscription,Subscription,Power of.,"Sharp, Mclaughlin and Rasmussen",expense,8
2024-01-01,3170.1,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-01-02,5.82,Entertainment,Streaming,Movie tickets,Steam,expense,9
2024-01-05,5.59,Entertainment,Sports,Concert,Spotify,expense,9
2024-01-05,38.26,ATM Fee,ATM Fee,Thought soon.,"Kennedy, Scott and Robinson",expense,9
2024-01-05,48.53,Bank Fee,Bank Fee,Four career catch sign eye.,Zhang-Riley,expense,9
2024-01-08,14.05,Entertainment,Gaming,Subscription,Spotify,expense,9
2024-01-10,64.09,Transportation,Parking,Car payment,Honda Finance,expense,9
2024-01-12,49.6,Transportation,Gas,Car payment,Uber,expense,9
2024-01-13,8.55,Shopping,Clothing,Personal items,Walgreens,expense,9
2024-01-13,29.32,Other,Other,Happy your must friend.,Oliver PLC,expense,9
2024-01-14,44.79,Food & Dining,Restaurants,Grocery shopping,Whole Foods,expense,9
2024-01-15,3253.35,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-01-15,18.35,Shopping,Personal Care,Retail shopping,Walgreens,expense,9
2024-01-15,12.39,ATM Fee,ATM Fee,Plan personal those race.,Ward Ltd,expense,9
2024-01-17,35.01,Food & Dining,Fast Food,Lunch,Safeway,expense,9
2024-01-17,21.56,Shopping,Home Goods,Personal items,Best Buy,expense,9
2024-01-18,1299.73,Housing,HOA Fees,Rent payment,Wells Fargo,expense,9
2024-01-18,26.12,Food & Dining,Coffee,Dinner,McDonalds,expense,9
2024-01-18,36.05,Bank Fee,Bank Fee,Base accept.,"Rodriguez, Young and Cruz",expense,9
2024-01-19,6.65,Entertainment,Sports,Concert,AMC Theaters,expense,9
2024-01-22,18.97,Shopping,Books,Retail shopping,Macys,expense,9
2024-01-24,102.19,Healthcare,Dental,Prescription,Kaiser Permanente,expense,9
2024-01-25,56.13,Transportation,Uber/Lyft,Parking fee,Honda Finance,expense,9
2024-01-26,1268.02,Housing,Property Tax,Mortgage payment,Wells Fargo,expense,9
2024-01-26,15.54,Shopping,Clothing,Retail shopping,Amazon,expense,9
2024-01-27,13.6,Shopping,Books,Personal items,Walgreens,expense,9
2024-01-28,8.04,Other,Other,Position to century home.,White Group,expense,9
2024-01-29,6.01,Entertainment,Streaming,Subscription,PlayStation Store,expense,9
2024-01-30,189.58,Utilities,Water,Internet bill,Water Company,expense,9
2024-01-30,36.37,Other,Other,Quality industry central.,Calderon-Chandler,expense,9
2024-01-30,6.71,ATM Fee,ATM Fee,Out many cup.,Logan Group,expense,9
2024-01-31,1365.04,Housing,Mortgage,Rent payment,Landlord,expense,9
2024-02-01,3269.6,Salary,Salary,Monthly salary payment,Healthcare LLC,income,9
2024-02-02,5.38,Entertainment,Gaming,Concert,Netflix,expense,9
2024-02-02,166.97,Healthcare,Pharmacy,Prescription,Kaiser Permanente,expense,9
2024-02-04,28.02,Bank Fee,Bank Fee,Past usually leg.,Lynch-Hill,expense,9
2024-02-05,38.47,Subscription,Subscription,Admit clearly return.,"Edwards, Scott and Johnson",expense,9
2024-02-10,1338.89,Housing,HOA Fees,Mortgage payment,Home Depot,expense,9
2024-02-10,21.22,Shopping,Clothing,Personal items,Walgreens,expense,9
2024-02-10,30.74,Shopping,Personal Care,Retail shopping,Best Buy,expense,9
2024-02-10,396.29,Travel,Flights,Vacation expense,Marriott,expense,9
2024-02-10,12.52,Bank Fee,Bank Fee,Week network.,"Collins, Faulkner and Conrad",expense,9
2024-02-11,35.41,Food & Dining,Groceries,Lunch,Uber Eats,expense,9
2024-02-11,125.73,Utilities,Phone,Electric bill,Verizon,expense,9
2024-02-11,11.08,Entertainment,Gaming,Movie tickets,Steam,expense,9
2024-02-12,5.81,Entertainment,Movies,Concert,AMC Theaters,expense,9
2024-02-13,41.94,Transportation,Car Payment,Gas fill-up,Chevron,expense,9
2024-02-13,6.66,Subscription,Subscription,Meet run ten.,Smith LLC,expense,9
2024-02-13,33.69,Bank Fee,Bank Fee,Red eight loss.,Rivera PLC,expense,9
2024-02-15,3299.86,Salary,Salary,Monthly salary payment,Finance Inc,income,9
2024-02-15,1596.74,Freelance,Freelance,Freelance project payment,Client A,income,9
2024-02-16,43.84,Bank Fee,Bank Fee,From above issue.,Collins-Henderson,expense,9
2024-02-18,21.94,Transportation,Gas,Parking fee,Lyft,expense,9
2024-02-18,13.44,Entertainment,Gaming,Concert,Spotify,expense,9
2024-02-20,29.46,Shopping,Books,Personal items,CVS,expense,9
2024-02-20,14.78,Other,Other,Audience painting night.,Ruiz and Sons,expense,9
2024-02-21,9.5,Entertainment,Sports,Movie tickets,PlayStation Store,expense,9
2024-02-21,44.28,Subscription,Subscription,Speak model identify.,Maddox-Jones,expense,9
2024-02-22,13.2,Food & Dining,Delivery,Coffee,Uber Eats,expense,9
2024-02-23,40.66,Food & Dining,Restaurants,Coffee,Safeway,expense,9
2024-02-23,64.28,Transportation,Public Transit,Gas fill-up,Chevron,expense,9
2024-02-23,17.59,Subscription,Subscription,Late adult.,"Rodriguez, Kim and Stafford",expense,9
2024-02-24,25.22,Food & Dining,Coffee,Dinner,Whole Foods,expense,9
2024-02-25,29.18,Food & Dining,Restaurants,Dinner,Starbucks,expense,9
2024-02-25,38.92,Shopping,Electronics,Personal items,Walgreens,expense,9
2024-02-25,7.26,Subscription,Subscription,Describe call dinner believe.,"Myers, Sanchez and Mccarthy",expense,9
2024-02-26,1266.04,Housing,Property Tax,Mortgage payment,Landlord,expense,9
2024-02-26,7.78,Entertainment,Movies,Concert,Steam,expense,9
2024-02-26,14.32,Shopping,Electronics,Online purchase,Amazon,expense,9
2024-02-27,64.68,Transportation,Uber/Lyft,Parking fee,Honda Finance,expense,9
2024-02-28,39.35,Food & Dining,Coffee,Coffee,Uber Eats,expense,9
2024-02-29,30.64,Bank Fee,Bank Fee,Along policy others.,Ramos-Hall,expense,9
2024-03-01,3138.38,Salary,Salary,Monthly salary payment,Finance Inc,income,9
2024-03-01,1350.53,Freelance,Freelance,Freelance project payment,Client B,income,9
2024-03-01,18.31,Entertainment,Gaming,Movie tickets,Steam,expense,9
2024-03-03,15.68,Transportation,Car Payment,Car payment,Metro,expense,9
2024-03-04,92.12,Healthcare,Pharmacy,Prescription,Dental Associates,expense,9
2024-03-04,6.85,Subscription,Subscription,Officer kitchen section.,Mclean-Parks,expense,9
2024-03-05,1312.03,Housing,Mortgage,Property maintenance,Bank of America,expense,9
2024-03-06,28.23,Food & Dining,Groceries,Coffee,Starbucks,expense,9
2024-03-09,17.07,Shopping,Electronics,Retail shopping,CVS,expense,9
2024-03-10,152.92,Utilities,Phone,Electric bill,AT&T,expense,9
2024-03-10,31.13,Shopping,Home Goods,Online purchase,Target,expense,9
2024-03-10,29.12,Shopping,Clothing,Online purchase,CVS,expense,9
2024-03-14,29.07,Food & Dining,Fast Food,Coffee,Chipotle,expense,9
2024-03-15,3266.39,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-03-15,20.35,Food & Dining,Groceries,Coffee,Safeway,expense,9
2024-03-15,56.4,Transportation,Public Transit,Car payment,Lyft,expense,9
2024-03-16,5.31,Entertainment,Sports,Movie tickets,Spotify,expense,9
2024-03-17,21.31,ATM Fee,ATM Fee,Experience leader story use.,Bowen Ltd,expense,9
2024-03-18,6.23,ATM Fee,ATM Fee,However rule bar.,Smith-Nelson,expense,9
2024-03-18,14.28,ATM Fee,ATM Fee,Ten material important.,Smith-Reynolds,expense,9
2024-03-19,17.73,Entertainment,Gaming,Concert,Netflix,expense,9
2024-03-19,22.0,Shopping,Home Goods,Online purchase,Amazon,expense,9
2024-03-19,24.73,Other,Other,Remember head miss perhaps.,"Rubio, Cook and Christian",expense,9
2024-03-20,25.18,Transportation,Parking,Gas fill-up,Lyft,expense,9
2024-03-20,54.21,Transportation,Gas,Gas fill-up,Lyft,expense,9
2024-03-21,37.53,Other,Other,Game over late.,Campbell-Wood,expense,9
2024-03-22,30.28,Other,Other,Picture usually certainly.,Green LLC,expense,9
2024-03-23,46.47,Subscription,Subscription,Heavy amount stay.,"Stephens, Haas and Gonzales",expense,9
2024-03-24,19.51,Entertainment,Streaming,Movie tickets,Spotify,expense,9
2024-03-25,38.81,Bank Fee,Bank Fee,Recognize clear citizen ago.,"Pollard, Holland and Shaw",expense,9
2024-03-26,127.42,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,9
2024-03-27,35.76,Food & Dining,Restaurants,Grocery shopping,Whole Foods,expense,9
2024-03-28,17.91,Entertainment,Music,Concert,Steam,expense,9
2024-03-29,10.57,Food & Dining,Fast Food,Grocery shopping,Chipotle,expense,9
2024-03-30,12.64,Subscription,Subscription,Range brother improve.,Lynch LLC,expense,9
2024-03-31,225.51,Utilities,Electric,Internet bill,AT&T,expense,9
2024-03-31,38.05,Subscription,Subscription,Job need music.,King-Briggs,expense,9
2024-03-31,13.55,ATM Fee,ATM Fee,Their staff ability.,"Adkins, Lopez and Mcgee",expense,9
2024-04-01,3323.49,Salary,Salary,Monthly salary payment,Finance Inc,income,9
2024-04-01,33.29,Transportation,Car Payment,Gas fill-up,Uber,expense,9
2024-04-02,45.32,Food & Dining,Coffee,Coffee,Whole Foods,expense,9
2024-04-02,26.81,Transportation,Uber/Lyft,Parking fee,Shell,expense,9
2024-04-03,26.05,Food & Dining,Delivery,Dinner,DoorDash,expense,9
2024-04-03,123.7,Utilities,Water,Phone bill,Water Company,expense,9
2024-04-04,60.09,Transportation,Car Payment,Parking fee,Chevron,expense,9
2024-04-04,6.14,Entertainment,Streaming,Subscription,Spotify,expense,9
2024-04-05,17.75,Other,Other,Our eye smile imagine.,"Patrick, Bird and Phillips",expense,9
2024-04-06,53.45,Transportation,Parking,Gas fill-up,Uber,expense,9
2024-04-07,181.91,Healthcare,Doctor Visit,Insurance,Dental Associates,expense,9
2024-04-09,39.03,Food & Dining,Fast Food,Lunch,McDonalds,expense,9
2024-04-10,22.44,Entertainment,Streaming,Concert,AMC Theaters,expense,9
2024-04-10,19.97,Subscription,Subscription,Clearly personal chance good approach.,Kim Ltd,expense,9
2024-04-12,1266.85,Housing,Rent,Rent payment,Bank of America,expense,9
2024-04-12,30.16,Shopping,Clothing,Personal items,Target,expense,9
2024-04-13,20.41,Shopping,Books,Online purchase,Walgreens,expense,9
2024-04-14,33.19,Food & Dining,Groceries,Lunch,McDonalds,expense,9
2024-04-14,31.88,Other,Other,End place chance special.,Singleton-Jones,expense,9
2024-04-15,3426.69,Salary,Salary,Monthly salary payment,Finance Inc,income,9
2024-04-15,18.16,Entertainment,Streaming,Subscription,Spotify,expense,9
2024-04-16,151.79,Utilities,Electric,Phone bill,AT&T,expense,9
2024-04-16,16.63,Shopping,Electronics,Online purchase,Walgreens,expense,9
2024-04-16,20.64,Subscription,Subscription,Speech group population business.,Espinoza-Malone,expense,9
2024-04-17,31.4,Subscription,Subscription,Hot wonder already.,Frye Inc,expense,9
2024-04-17,27.78,Subscription,Subscription,Author well guess.,Newton-Fischer,expense,9
2024-04-18,20.11,Food & Dining,Restaurants,Grocery shopping,McDonalds,expense,9
2024-04-18,7.55,Entertainment,Sports,Movie tickets,AMC Theaters,expense,9
2024-04-19,49.69,Other,Other,If federal far wide.,Oconnor Group,expense,9
2024-04-19,27.22,Other,Other,Age scene star.,Young-Griffin,expense,9
2024-04-21,28.53,Shopping,Personal Care,Retail shopping,Target,expense,9
2024-04-21,17.71,Shopping,Home Goods,Retail shopping,Amazon,expense,9
2024-04-22,40.38,Shopping,Clothing,Online purchase,Macys,expense,9
2024-04-23,16.64,Bank Fee,Bank Fee,Street want ball.,Avila Inc,expense,9
2024-04-24,21.93,Subscription,Subscription,Good TV despite.,Mcbride-Thomas,expense,9
2024-04-26,12.35,Entertainment,Sports,Subscription,Netflix,expense,9
2024-04-27,24.24,Bank Fee,Bank Fee,Class hotel goal one civil.,"Johnson, Burnett and Anderson",expense,9
2024-04-28,48.95,ATM Fee,ATM Fee,Four population others.,Smith-Hernandez,expense,9
2024-04-29,26.92,Subscription,Subscription,Way art pay begin.,"Weaver, Hicks and Warner",expense,9
2024-04-29,46.15,ATM Fee,ATM Fee,Chance for agree.,"Jones, Lyons and Mays",expense,9
2024-04-30,18.17,Entertainment,Gaming,Subscription,PlayStation Store,expense,9
2024-05-01,3207.53,Salary,Salary,Monthly salary payment,Finance Inc,income,9
2024-05-01,577.47,Freelance,Freelance,Freelance project payment,Client A,income,9
2024-05-01,51.09,Transportation,Car Payment,Gas fill-up,Honda Finance,expense,9
2024-05-01,145.12,Healthcare,Doctor Visit,Doctor visit,CVS Pharmacy,expense,9
2024-05-05,20.11,Entertainment,Movies,Concert,AMC Theaters,expense,9
2024-05-06,51.72,Transportation,Parking,Car payment,Uber,expense,9
2024-05-06,13.13,Shopping,Books,Online purchase,CVS,expense,9
2024-05-07,15.03,Bank Fee,Bank Fee,Traditional stage.,Hamilton-Short,expense,9
2024-05-08,32.93,Shopping,Electronics,Online purchase,Macys,expense,9
2024-05-11,12.92,Entertainment,Music,Subscription,Netflix,expense,9
2024-05-12,48.79,Transportation,Car Payment,Parking fee,Uber,expense,9
2024-05-12,18.12,Entertainment,Movies,Concert,Steam,expense,9
2024-05-12,12.17,Entertainment,Sports,Concert,Spotify,expense,9
2024-05-13,47.71,ATM Fee,ATM Fee,According country can.,"Perez, Miller and Gonzalez",expense,9
2024-05-15,3188.34,Salary,Salary,Monthly salary payment,Healthcare LLC,income,9
2024-05-15,1296.99,Housing,Maintenance,Mortgage payment,Landlord,expense,9
2024-05-15,10.71,Food & Dining,Restaurants,Grocery shopping,Uber Eats,expense,9
2024-05-16,154.64,Utilities,Water,Internet bill,AT&T,expense,9
2024-05-18,39.72,ATM Fee,ATM Fee,Player growth action.,Webb-Castro,expense,9
